name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,Offense_Bias,Defense_Lean,Bulk_Physical,Bulk_Special,Sweep_Index,Num_Resistances,Num_Weaknesses,Type_Synergy,Pivot_Potential,Wall_Potential,Stat_Balance
calyrex,psychic,grass,100,80,80,80,80,80,160,210.0,0.5214953271028038,0.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,0.5,1.0,0.25,1.0,-0.05581911031241483,-0.05281441751438986,0.33444816053511706,0.34711587544665645,0.20968484272962104,1.0,0.0,0.4242423553719199,0.044734049230277774,0.0632688219708037,-0.8207172641217635
camerupt,fire,ground,70,100,70,105,75,40,205,180.0,0.1065420560747663,-0.024390243902439,1.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,1.0,-0.12321046742128948,0.8714379021910396,-0.49498327759197325,0.1812149055640633,-1.0049529748871981,-0.6666666666666666,0.4,-1.2121210846123915,-0.7281265334535368,0.4400608509052079,0.6839310342467376
carbink,rock,fairy,50,50,150,50,150,50,100,325.0,0.1906542056074766,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.25,1.0,-0.05581912067383625,2.4118584791921434,0.20066889632107024,-1.0566615620214395,0.20968483525959866,-0.6666666666666666,0.4,-1.2121210846123915,-0.45966517933560797,0.9012784734885502,1.0942896821520218
carnivine,grass,,74,100,72,90,72,46,190,181.0,0.1607476635514018,0.0526315789473684,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,0.0896043553522285,0.6437235650480386,-0.3804682274247492,0.005104645227156712,-0.8177708943121247,1.0,-0.4,0.721211974435302,-0.6536877061246846,0.4190048257588735,0.19031123890619298
carracosta,water,rock,74,108,133,83,65,32,191,235.0,0.0644859813084112,0.1308900523560209,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,0.30583610137748773,3.8367474453225867,0.8272909698996656,-0.12710566615620214,-1.1148427213857723,0.0,0.4,-0.4713804367581638,-0.7356468748930146,1.2514331194148642,2.359562084408856
castform,normal,,70,70,70,70,70,70,140,175.0,0.3981308411214953,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.055819112779419956,-0.05281441971499066,-0.49498327759197325,-0.444104134762634,0.20968484095104425,-0.6666666666666666,-1.6,2.121209867769955,-0.3179312784580446,0.0,-1.094289690489467
celebi,psychic,grass,100,100,100,100,100,100,200,250.0,0.7700934579439253,0.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,0.5,1.0,0.25,1.0,-0.05581910685860759,-0.05281441443354868,0.8695652173913043,0.8575803981623277,0.20968484521962855,1.0,0.0,0.4242423553719199,0.9553914799895007,-0.34797852083942016,-1.094289685799654
celesteela,steel,flying,97,101,103,107,101,61,208,252.5,0.3,-0.0288461538461538,1.0,0.5,0.5,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,2.0,-0.1355223504737792,0.7956795319760848,0.8671571906354515,0.9543134252169474,-0.613933030330862,0.0,0.4,-0.4713804367581638,-0.14378801538303518,0.6655315890750463,-0.2690876289251188
centiskorch,fire,bug,100,115,65,90,90,65,205,205.0,0.3289719626168224,0.1219512195121951,1.0,0.25,0.5,4.0,1.0,2.0,0.5,0.5,1.0,0.5,2.0,2.0,0.5,0.5,0.5,2.0,1.0,0.5,0.28113769797654314,-0.052814421069206544,-0.06688963210702341,0.6023481368044921,-0.5190978467472964,1.6666666666666667,0.4,0.4545454391971731,-0.3575871001609055,0.3121631287842918,-0.2525283882320954
ceruledge,fire,ghost,75,125,80,60,100,85,185,217.5,0.5841121495327103,0.3513513513513513,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,2.0,1.0,0.9149807660905634,-0.12530479679197673,-0.20066889632107024,-0.5461970393057682,0.048170842439915436,0.3333333333333333,0.8,-0.4242423553719202,0.0,-0.19726170926565842,0.09119080775791014
cetitan,ice,,170,113,65,45,55,73,158,205.0,0.4401869158878504,0.430379746835443,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.1333398383016253,-0.18786499003149842,1.1505016722408026,0.25778458397141396,0.058393245927742046,0.0,0.0,-0.21212125723139175,-0.4439169681269898,0.6122366737525063,1.945403875868838
chandelure,ghost,fire,60,55,90,145,90,80,200,210.0,0.5214953271028038,-0.45,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,2.0,1.0,-1.2991897153053118,0.10122764026274154,-0.3612040133779264,0.5257784583971414,-0.1887163598065053,0.3333333333333333,0.8,-0.4242423553719202,0.6138949434547925,-0.12381748758298994,0.6963661639620007
charizard,fire,flying,78,84,78,109,85,100,193,202.0,0.7700934579439253,-0.1295336787564766,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,-0.41372659389428434,-0.3239284367990852,-0.17819397993311037,0.47524247064828995,0.28193376803654974,0.3333333333333333,0.0,0.047137987110175195,0.8172751029910187,-0.5044580340321784,-0.6593796809833496
chatot,normal,flying,76,65,45,92,42,91,157,125.0,0.6682242990654206,-0.1719745222929936,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,-0.5309925909267273,-0.6757537271648544,-0.8909698996655518,0.08984175599795814,0.5268832537023533,-0.3333333333333333,-0.4,-0.21212135445357905,0.11564664665806977,-0.49605577328000483,0.20843611489654085
cherrim,grass,,70,60,70,87,78,85,147,183.0,0.5841121495327103,-0.1836734693877551,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,-0.5633173184539977,-0.2702855571594098,-0.49498327759197325,-0.14037774374680959,0.5213592531620102,1.0,-0.4,0.721211974435302,0.14200778281162627,-0.28067983759659076,-0.6018593312022052
chesnaught,grass,fighting,88,107,122,74,75,64,181,241.0,0.3037383177570093,0.1823204419889502,2.0,0.5,2.0,0.5,1.0,2.0,1.0,0.25,2.0,0.25,0.5,0.25,4.0,1.0,0.5,2.0,0.5,0.5,0.4479406222891553,1.0639904940287466,1.0664882943143812,-0.03266972945380296,-0.37360973746409,1.6666666666666667,0.8,0.25454548110192404,-0.20322039507468978,0.7433079116251424,-0.10258965655474259
chi-yu,dark,fire,55,80,80,135,120,100,215,227.5,0.7700934579439253,-0.2558139534883721,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5,-0.7626447750257529,-0.2992817074931273,-0.6287625418060201,0.20035732516590096,0.07070768132203376,1.0,0.4,0.1767676686945239,1.114756530372365,-0.5791414380559949,0.4974044018825637
chien-pao,dark,ice,80,120,80,90,65,135,210,185.0,0.9766355140186916,0.1428571428571428,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,0.3389017219715606,-0.5548774169208702,-0.09364548494983277,0.14293006636038796,0.7788294244381891,1.3333333333333333,0.8,0.12121215348287398,1.0654007235047755,-0.8464723601890005,0.08417613315185983
chimecho,psychic,,75,50,80,95,90,65,145,207.5,0.3289719626168224,-0.3103448275862069,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.9133160818151342,0.2315709155451554,-0.20066889632107024,0.12378764675855028,0.0036152530258868943,-0.6666666666666666,-0.8,-0.21212154889792856,-0.25282726038183706,0.2290472400487615,-0.10942897623999312
cinccino,normal,,75,95,60,65,60,115,160,157.5,0.9009345794392524,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.46225197589278993,-0.6421927230852041,-0.6020066889632107,-0.4504849412965799,1.0811874776349104,-0.6666666666666666,-1.6,2.121209867769955,0.358271804996063,-0.7695523831592097,-0.09119080775790989
cinderace,fire,,80,116,75,65,75,119,181,190.0,0.9186915887850468,0.281767955801105,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,0.7227186571607814,-0.5084682322952091,-0.20066889632107024,-0.3675344563552833,0.8370016583887583,0.0,0.0,-0.21212125723139175,0.5719567723014068,-0.7563042142274251,-0.18518748395530438
clawitzer,water,,71,73,88,120,89,59,193,212.5,0.2560747663551402,-0.2435233160621761,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.7286851820447381,0.5529102760754993,-0.134314381270903,0.47983665135273096,-0.5644107606219625,-0.3333333333333333,0.0,-0.545454560802827,-0.2651177121729104,0.38723944428213086,0.03709456523890319
claydol,ground,psychic,60,70,105,70,120,75,140,255.0,0.4616822429906542,0.0,1.0,2.0,1.0,0.5,2.0,1.0,2.0,4.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.055819112779419956,0.44012016593470504,-0.12040133779264214,-0.622766717713119,0.35197098529833615,-0.6666666666666666,0.4,-1.2121210846123915,0.030754658845815862,0.0761140047753857,0.0
clefable,fairy,,95,70,73,95,90,60,165,210.5,0.2775700934579439,-0.1515151515151515,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,-0.474462411852403,0.21419180971871027,0.049498327759197325,0.608728943338438,-0.3335895268070877,-0.6666666666666666,-0.4,-0.6787879722313622,-0.3949377489187368,0.4301876907887448,-0.45595403878954943
clodsire,poison,ground,130,75,60,45,100,20,120,225.0,0.0130841121495327,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,0.6349423307657595,2.4118583682818677,0.2809364548494983,-0.20163348647269014,-1.1183191737474911,-0.6666666666666666,0.0,-0.9898989470462262,-1.024489609604126,1.1669470778468456,4.924303381831044
cloyster,water,ice,50,95,180,85,45,70,180,250.0,0.3981308411214953,0.0555555555555555,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09768343577376717,1.8837143031680035,0.6020066889632107,-0.6100051046452272,-0.23298316122570809,-0.6666666666666666,-0.4,-0.6787879722313622,0.44237638224788584,0.6809458084405445,2.1885793618722893
coalossal,rock,fire,110,80,120,80,90,30,160,265.0,0.0448598130841121,0.0,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,1.0,-0.05581911031241483,3.644194866442063,1.725752508361204,0.5513016845329249,-1.0353189214207927,0.3333333333333333,0.0,0.047137987110175195,-0.8157116936174095,1.5568361559153328,2.1885793132371933
cobalion,steel,fighting,91,90,129,90,72,108,180,246.5,0.8457943925233645,0.0,2.0,0.5,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,0.5,1.0,-0.055819108393632855,0.1868065660202691,1.3348494983277592,0.3956100051046452,0.6080860489177585,1.3333333333333333,0.0,0.5656564973982445,1.3596868616553874,-0.4563817890569118,-0.227977013948657
cofagrigus,ghost,,58,50,145,95,105,30,145,279.0,0.0448598130841121,-0.3103448275862069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,-0.9133160818151342,4.671141896894876,0.44414715719063547,-0.2884124553343543,-0.9580428262478435,-1.0,-0.8,-0.9898992063053373,-0.7449588606511541,1.2497305030274335,3.100487375617824
comfey,fairy,,51,52,90,82,110,100,134,225.5,0.7700934579439253,-0.2238805970149253,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,-0.6744114546505224,-0.17604806096333794,-0.5779264214046823,-0.6273608984175599,1.1908221338575908,-0.6666666666666666,-0.4,-0.6787879722313622,0.6579100526081547,-0.5578033226206188,0.17165327824949905
conkeldurr,fighting,,105,140,95,55,65,45,195,212.5,0.1457943925233644,0.4358974358974359,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,1.1485854706153071,1.3164482929890091,0.862876254180602,-0.22077590607452782,-0.862933783814756,0.3333333333333333,0.0,0.047137987110175195,-0.7192824293327549,0.9979951440171675,1.2158774178584835
copperajah,steel,,122,130,69,80,69,30,210,199.0,0.0448598130841121,0.238095238095238,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.6020489407530935,1.5492229243183233,0.4462876254180602,0.7963246554364471,-1.2131766011667677,0.0,-0.4,0.12121196300673746,-0.9059215556493851,1.1132391017439227,2.5533425381894452
corviknight,flying,steel,98,87,105,53,85,67,140,239.0,0.3588785046728971,0.2428571428571428,1.0,0.5,0.5,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,2.0,0.6152062935158106,0.6461226757754015,0.9471571906354515,-0.36906584992343033,0.12431315434266928,0.0,0.4,-0.4713804367581638,-0.2841753300847892,0.5625585589216094,-0.020646980113591618
crabominable,fighting,ice,97,132,77,62,67,43,194,192.5,0.1242990654205607,0.3608247422680412,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5,0.9411561799742564,0.9215911335265773,0.19237458193979934,-0.15977539561000512,-0.8992669627216289,1.0,0.8,-0.03263399219196735,-0.7887799701012218,0.7708721627257984,1.1706354635020635
cradily,rock,grass,86,81,97,81,107,43,162,247.0,0.1242990654205607,0.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.25,1.0,-0.055819110099216834,1.494770877229959,0.4259531772575251,0.08320571720265442,-0.7248365011436614,0.3333333333333333,-0.4,0.37121196151864055,-0.6819660158166814,0.8655336040056822,0.5344205298482944
cramorant,flying,water,70,85,55,85,95,85,170,185.0,0.5841121495327103,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.05581910929658926,-0.4877566977105594,-0.7759197324414716,-0.17611026033690658,0.2096848434619761,-0.3333333333333333,0.0,-0.545454560802827,0.0,-0.3640979659275229,-0.29844264643518476
crawdaunt,water,dark,63,120,85,90,55,55,210,171.5,0.2308411214953271,0.1428571428571428,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5,0.3389017219715606,0.6193690965101385,-0.3732441471571906,-0.24757529351710056,-0.7388894522132066,1.0,0.8,-0.03263399219196735,-0.4625181161487633,0.3274262283520892,0.19896175876340771
cresselia,psychic,,120,70,110,75,120,85,145,290.0,0.5841121495327103,-0.0344827586206896,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,-0.151096553178452,0.3096374843103226,1.725752508361204,0.6023481368044921,0.5531341554680185,-0.6666666666666666,-0.8,-0.21212154889792856,0.3759029545013636,0.21982893238900253,-0.31265419356063096
crobat,poison,flying,85,90,80,70,80,130,160,202.5,0.966355140186916,0.125,1.0,1.0,1.0,4.0,0.5,1.0,2.0,0.5,0.5,1.0,1.0,2.0,0.25,0.5,1.0,1.0,0.5,2.0,0.28956161382438805,-0.5267899762595977,0.013377926421404682,-0.17611026033690658,1.4546886068800349,0.6666666666666666,0.0,0.25454538776861296,0.7836446838375423,-0.8215375935683417,-0.15632709417486396
crustle,bug,rock,70,105,125,65,75,45,170,235.0,0.1457943925233644,0.2352941176470588,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5,0.5943093128469994,2.1380059264796776,0.5351170568561873,-0.5334354262378764,-0.7277297557723847,0.6666666666666666,0.4,0.0,-0.5992308482351733,0.9465640395329392,0.851114188853306
cryogonal,ice,,80,50,50,95,135,105,145,225.0,0.8233644859813084,-0.3103448275862069,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,-0.9133160818151342,-0.6983239912149083,-0.7357859531772575,0.2450229709035222,1.1026530579101501,0.0,0.0,-0.21212125723139175,0.46537105296191894,-0.6715763809830846,0.7660027753178359
cursola,ghost,,60,95,50,145,130,30,240,210.0,0.0448598130841121,-0.2083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,-0.6314536459833131,0.7687431811741853,-1.0033444816053512,0.5257784583971414,-1.2843196732133724,-1.0,-0.8,-0.9898992063053373,-0.8245557977381914,0.19192214308022462,3.100487375617824
cyclizar,dragon,normal,70,95,65,85,65,121,180,165.0,0.9364485981308412,0.0555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.25,1.0,0.09768343577376717,-0.6231519509431538,-0.5886287625418061,-0.17611026033690658,0.895820252387892,-0.6666666666666666,-1.2,0.5656557196208459,0.7288682970249576,-0.8212353539729397,-0.15151703181690865
dachsbun,fairy,,57,80,115,50,80,95,130,223.5,0.702803738317757,0.2307692307692307,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5818068370353301,0.20662484063349418,-0.05217391304347826,-0.967330270546197,1.129072233595417,-0.6666666666666666,-0.4,-0.6787879722313622,0.4479681384016706,-0.3227918878892593,0.3282868995389214
darkrai,dark,,70,90,90,135,90,125,225,215.0,0.9532710280373832,-0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,-0.6084282649402337,-0.3978686229423942,-0.12040133779264214,0.7172026544155181,0.43101884924155864,0.0,-0.8,0.5656562381390683,1.7242579511348977,-0.8061737474687433,-0.07816354448198022
decidueye,grass,ghost,78,107,75,100,100,70,207,214.0,0.3981308411214953,0.0338164251207729,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,0.03761722490861233,0.03520961314332729,-0.2408026755852843,0.29606942317508933,-0.4350707279040482,1.3333333333333333,0.4,0.32634031352796905,-0.10504513346038412,0.09835883899696767,-0.5158794227621284
dedenne,electric,fairy,67,58,57,81,67,101,139,157.5,0.797196261682243,-0.1654676258992805,1.0,0.5,2.0,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,-0.5130137401240314,-0.5896738645934745,-0.7842140468227424,-0.3095967330270546,1.1125364905455322,0.0,0.0,-0.21212125723139175,0.3423524175786553,-0.6544897691896956,-0.24957484398568697
delcatty,normal,,70,65,65,55,55,90,120,155.0,0.6429906542056075,0.0833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.17443469954274637,-0.3951301002274309,-0.5886287625418061,-0.7120980091883614,1.205687847824933,-0.6666666666666666,-1.6,2.121209867769955,-0.08079517054856257,-0.39417080567001483,-0.3979235274749035
delibird,ice,flying,45,55,45,65,45,75,120,112.5,0.4616822429906542,-0.0833333333333333,1.0,0.5,0.5,4.0,0.5,0.5,2.0,1.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,-0.28607293168026665,-0.5457490030173787,-1.2642140468227425,-0.9481878509443593,0.7076863432022708,0.6666666666666666,0.8,-0.2121211600091969,-0.4150452475778565,-0.4399601043734069,-0.3647632411639511
delphox,fire,psychic,75,69,72,114,100,104,183,209.5,0.8121495327102803,-0.2459016393442623,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,1.0,1.0,1.0,-0.7352565987808869,-0.4319948649663019,-0.3612040133779264,0.48749361919346607,0.481816814814246,0.3333333333333333,0.4,-0.21212119889807587,0.9021670908032724,-0.6031090379713677,-0.3806224980157175
dewgong,water,ice,90,70,80,70,95,70,140,220.0,0.3981308411214953,0.0,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.055819112779419956,0.12323364600164509,0.12040133779264214,-0.08677896886166411,0.20968484095104425,-0.6666666666666666,-0.4,-0.6787879722313622,-0.25710666560157014,0.22698193614684828,-0.7034719420250488
dhelmise,ghost,grass,70,131,100,86,90,40,217,225.0,0.1065420560747663,0.2073732718894009,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,0.5171627416585941,1.7956902373006745,0.06688963210702341,-0.1582440020418581,-1.047941078192719,1.3333333333333333,0.4,0.32634031352796905,-0.7003845758824131,0.7613415408174575,1.3952193288310328
dialga,steel,dragon,100,120,120,150,100,90,270,270.0,0.6429906542056075,-0.1111111111111111,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,2.0,-0.3628241921802101,0.3579644055067319,1.4046822742474916,2.1337417049515057,-0.45431716143577466,0.0,0.0,-0.21212125723139175,1.2800556893265924,0.02458215375935673,-0.36476322089932756
diancie,rock,fairy,50,100,150,100,150,50,200,325.0,0.1906542056074766,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.25,1.0,-0.05581910685860759,2.4118584791921434,0.20066889632107024,-0.41858090862685043,-0.7863181673457063,-0.6666666666666666,0.4,-1.2121210846123915,-0.28221250955733834,0.9012784734885502,1.0942896821520218
diggersby,normal,ground,85,56,77,50,77,78,106,196.5,0.4878504672897196,0.0566037735849056,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1005796988692267,-0.06861360331734477,-0.0548494983277592,-0.6100051046452272,1.1493103157730877,-1.0,-0.4,-1.3787878405647247,-0.25787125266749594,0.009772413584662538,-0.3282869141294504
ditto,normal,,48,48,48,48,48,48,96,120.0,0.1663551401869158,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.055819121825105435,-0.05281442778386012,-1.1895652173913043,-1.1066870852475752,0.20968483442959607,-0.6666666666666666,-1.6,2.121209867769955,-0.8572504536169531,-0.0930494967710734,-1.0942896976544587
dodrio,normal,flying,60,110,70,60,60,110,170,160.0,0.8719626168224299,0.2941176470588235,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,0.7568414183828964,-0.5009367647380424,-0.6822742474916388,-0.7759060745278203,0.795568967983452,-0.3333333333333333,-0.4,-0.21212135445357905,0.37339237010578685,-0.7396810364803191,-0.18238161551581977
dondozo,water,,150,100,115,65,65,35,165,255.0,0.0813084112149532,0.2121212121212121,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5302815130994982,2.76395457390682,2.809364548494983,0.7937723328228689,-0.9372277156004015,-0.3333333333333333,0.0,-0.545454560802827,-0.7709776443871319,1.8508145357096082,2.501233528385852
donphan,ground,,90,120,120,60,60,50,180,225.0,0.1906542056074766,0.3333333333333333,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.8651961566107689,1.6724566074074267,1.0836120401337792,-0.3164880040837162,-0.6756511665643746,-1.0,0.4,-1.7676765396388732,-0.5306462472469158,0.9993048489305757,0.43771586848365035
dracovish,water,dragon,90,90,100,70,80,75,160,225.0,0.4616822429906542,0.125,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.28956161382438805,0.35796440185536454,0.6020066889632107,-0.08677896886166411,0.08518446631457961,-0.6666666666666666,-0.4,-0.6787879722313622,-0.0035376416483127327,0.2481387078249833,-0.6253083923321654
dracozolt,electric,dragon,90,100,90,80,70,75,180,205.0,0.4616822429906542,0.1111111111111111,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25118597994116754,0.19365287369668394,0.3612040133779264,0.14293006636038796,-0.12231615989104146,-0.3333333333333333,-0.8,0.254545107768717,-0.0035376416483127327,0.17932882660514418,-0.6253083923321654
dragalge,poison,dragon,65,75,90,97,123,44,172,245.5,0.1299065420560747,-0.127906976744186,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,-0.40923194326215223,1.235537312660035,-0.2408026755852843,-0.08550280755487494,-0.7631553074179264,0.3333333333333333,-0.4,0.37121196151864055,-0.6445126613335767,0.5616619147885837,0.8704576918767943
dragapult,dragon,ghost,88,120,75,100,75,142,220,194.0,0.988785046728972,0.0909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.19536687601588276,-0.6342689419095234,-0.04013377926421405,0.5513016845329249,0.7891775082446862,-0.6666666666666666,-0.4,-0.6787879722313622,1.1570941126795924,-0.8638309876182514,-0.11672422702394092
dragonite,dragon,flying,91,134,95,100,100,80,234,240.5,0.5214953271028038,0.1452991452991453,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,0.3456490881012526,0.1782486691513073,0.5070234113712374,0.6278713629402757,-0.4202657771227651,-0.3333333333333333,0.0,-0.545454560802827,0.3103424665350512,0.10068608388156244,-0.35564414261861843
