name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,id,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,bst,cluster,archetype
charizard,fire,flying,78,84,78,109,85,100,,193,202.0,0.7379209370424598,-0.1295336787564766,6084,6630,0.0429447852760736,0.9554455398245272,0.4950495024997549,0.5029282576866764,0.4033674963396779,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,534,6,Fast Attacker
chatot,normal,flying,76,65,45,92,42,91,,157,125.0,0.623718887262079,-0.1719745222929936,3420,3192,-0.0344827586206896,1.255999989952,0.727999994176,0.0366032210834553,0.0571010248901903,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,411,3,Balanced All-Rounder
cherrim,grass,,70,60,70,87,78,85,,147,183.0,0.5314787701317716,-0.1836734693877551,4900,5460,0.054054054054054,0.8032786841350892,0.464480871778793,0.322108345534407,0.2298682284040995,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,450,8,Balanced All-Rounder
chesnaught,grass,fighting,88,107,122,74,75,64,,181,241.0,0.2774524158125915,0.1823204419889502,10736,6600,-0.2385786802030456,0.7510373412820027,0.2655601648731943,0.4985358711566618,0.8814055636896047,2.0,0.5,2.0,0.5,1.0,2.0,1.0,0.25,2.0,0.25,0.5,0.25,4.0,1.0,0.5,2.0,0.5,0.5,530,8,Balanced All-Rounder
chi-yu,dark,fire,55,80,80,135,120,100,,215,227.5,0.7379209370424598,-0.2558139534883721,4400,6600,0.2,0.9450549409008574,0.4395604376283057,0.4985358711566618,0.1559297218155197,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5,570,6,Fast Attacker
chien-pao,dark,ice,80,120,80,90,65,135,,210,185.0,0.9663250366032212,0.1428571428571428,6400,5200,-0.1034482758620689,1.1351351289992695,0.7297297257852448,0.2562225475841874,0.4436310395314787,1.0,0.5,0.5,2.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,570,4,Speed Sweeper
chimecho,psychic,,75,50,80,95,90,65,,145,207.5,0.3008784773060029,-0.3103448275862069,6000,6750,0.0588235294117647,0.698795177355204,0.3132530105385397,0.5248901903367497,0.390922401171303,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,455,0,Balanced All-Rounder
cinccino,normal,,75,95,60,65,60,115,,160,157.5,0.8806734992679356,0.1875,4500,4500,0.0,1.0158730094230286,0.7301587255228017,0.1405563689604685,0.1632503660322108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,470,3,Physical Attacker
cinderace,fire,,80,116,75,65,75,119,,181,190.0,0.8982430453879942,0.281767955801105,6000,6000,0.0,0.952631573933518,0.6263157861772853,0.4004392386530014,0.390922401171303,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,530,6,Fast Attacker
clawitzer,water,,71,73,88,120,89,59,,193,212.5,0.232796486090776,-0.2435233160621761,6248,6319,0.0056497175141242,0.9082352898435988,0.277647057516955,0.4553440702781844,0.4143484626647145,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,500,10,Balanced All-Rounder
claydol,ground,psychic,60,70,105,70,120,75,,140,255.0,0.4150805270863836,0.0,6300,7200,0.0666666666666666,0.5490196056901192,0.294117645905421,0.5849194729136163,0.4238653001464129,1.0,2.0,1.0,0.5,2.0,1.0,2.0,4.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,500,1,Defensive Tank
clefable,fairy,,95,70,73,95,90,60,,165,210.5,0.2532942898975109,-0.1515151515151515,6935,8550,0.1042944785276073,0.7838479772738813,0.2850356280995932,0.7379209370424598,0.5168374816983895,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,483,2,Defensive Tank
clodsire,poison,ground,130,75,60,45,100,20,,120,225.0,0.0102489019033674,0.25,7800,13000,0.25,0.533333330962963,0.0888888884938271,0.9714494875549048,0.6303074670571011,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,430,10,Balanced All-Rounder
cloyster,water,ice,50,95,180,85,45,70,,180,250.0,0.3623718887262079,0.0555555555555555,9000,2250,-0.6,0.7199999971200001,0.27999999888,0.0102489019033674,0.7598828696925329,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,525,5,Balanced All-Rounder
coalossal,rock,fire,110,80,120,80,90,30,,160,265.0,0.0373352855051244,0.0,13200,9900,-0.1428571428571428,0.6037735826272695,0.113207546742613,0.8396778916544656,0.9575402635431918,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,1.0,510,5,Defensive Tank
cobalion,steel,fighting,91,90,129,90,72,108,,180,246.5,0.8162518301610542,0.0,11739,6552,-0.2835820895522388,0.7302231207698859,0.4381338724619316,0.493411420204978,0.9209370424597364,2.0,0.5,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,0.5,1.0,580,2,Fast Attacker
cofagrigus,ghost,,58,50,145,95,105,30,,145,279.0,0.0373352855051244,-0.3103448275862069,8410,6090,-0.16,0.5197132597859739,0.1075268813350291,0.4165446559297218,0.7225475841874085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,483,3,Defensive Tank
comfey,fairy,,51,52,90,82,110,100,,134,225.5,0.7379209370424598,-0.2238805970149253,4590,5610,0.1,0.5942350306242349,0.4434589780777872,0.3418740849194729,0.1830161054172767,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,485,2,Defensive Tank
conkeldurr,fighting,,105,140,95,55,65,45,,195,212.5,0.1332357247437774,0.4358974358974359,9975,6825,-0.1875,0.9176470545051904,0.2117647048858131,0.5358711566617862,0.8184480234260615,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,505,3,Balanced All-Rounder
copperajah,steel,,122,130,69,80,69,30,,210,199.0,0.0373352855051244,0.238095238095238,8418,8418,0.0,1.0552763766066513,0.1507537680866645,0.7276720351390923,0.7247437774524158,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,500,2,Defensive Tank
corviknight,flying,steel,98,87,105,53,85,67,,140,239.0,0.3279648609077599,0.2428571428571428,10290,8330,-0.1052631578947368,0.5857740561264684,0.2803347268605242,0.7174231332357247,0.8535871156661786,1.0,0.5,0.5,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,2.0,495,2,Defensive Tank
crabominable,fighting,ice,97,132,77,62,67,43,,194,192.5,0.1112737920937042,0.3608247422680412,7469,6499,-0.0694444444444444,1.0077922025569237,0.2233766222162253,0.4890190336749634,0.5783308931185944,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5,478,5,Balanced All-Rounder
cradily,rock,grass,86,81,97,81,107,43,,162,247.0,0.1112737920937042,0.0,8342,9202,0.0490196078431372,0.6558704426887837,0.1740890681210969,0.8023426061493412,0.7144948755490483,1.0,1.0,2.0,0.5,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.25,1.0,495,8,Balanced All-Rounder
cramorant,flying,water,70,85,55,85,95,85,,170,185.0,0.5314787701317716,0.0,3850,6650,0.2666666666666666,0.9189189139517896,0.4594594569758948,0.5102489019033675,0.0834553440702781,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,475,10,Balanced All-Rounder
crawdaunt,water,dark,63,120,85,90,55,55,,210,171.5,0.212298682284041,0.1428571428571428,5355,3465,-0.2142857142857142,1.2244897887784851,0.3206997065848413,0.048316251830161,0.3045387994143484,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5,468,10,Balanced All-Rounder
cresselia,psychic,,120,70,110,75,120,85,,145,290.0,0.5314787701317716,-0.0344827586206896,13200,14400,0.0434782608695652,0.499999998275862,0.2931034472651605,0.9816983894582724,0.9575402635431918,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,580,0,Balanced All-Rounder
crobat,poison,flying,85,90,80,70,80,130,,160,202.5,0.9487554904831624,0.125,6800,6800,0.0,0.7901234528882792,0.6419753054717269,0.5314787701317716,0.5043923865300146,1.0,1.0,1.0,4.0,0.5,1.0,2.0,0.5,0.5,1.0,1.0,2.0,0.25,0.5,1.0,1.0,0.5,2.0,535,3,Balanced All-Rounder
crustle,bug,rock,70,105,125,65,75,45,,170,235.0,0.1332357247437774,0.2352941176470588,8750,5250,-0.25,0.7234042522408329,0.1914893608872793,0.2767203513909224,0.7401171303074671,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5,485,5,Balanced All-Rounder
cryogonal,ice,,80,50,50,95,135,105,,145,225.0,0.7920937042459737,-0.3103448275862069,4000,10800,0.4594594594594595,0.6444444415802469,0.4666666645925926,0.9077598828696926,0.1054172767203514,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,515,2,Defensive Tank
cursola,ghost,,60,95,50,145,130,30,,240,210.0,0.0373352855051244,-0.2083333333333333,3000,7800,0.4444444444444444,1.142857137414966,0.1428571421768707,0.6617862371888726,0.0380673499267935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,510,3,Balanced All-Rounder
cyclizar,dragon,normal,70,95,65,85,65,121,,180,165.0,0.9143484626647144,0.0555555555555555,4550,4550,0.0,1.0909090842975206,0.7333333288888889,0.1530014641288433,0.1742313323572474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.25,1.0,501,2,Fast Attacker
dachsbun,fairy,,57,80,115,50,80,95,,130,223.5,0.6654465592972182,0.2307692307692307,6555,4560,-0.1794871794871795,0.5816554783818547,0.4250559265098169,0.1595900439238653,0.4612005856515373,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,477,4,Fast Attacker
darkrai,dark,,70,90,90,135,90,125,,225,215.0,0.931185944363104,-0.2,6300,6300,0.0,1.0465116230394809,0.5813953461330449,0.4465592972181552,0.4238653001464129,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,600,3,Speed Sweeper
decidueye,grass,ghost,78,107,75,100,100,70,,207,214.0,0.3623718887262079,0.0338164251207729,5850,7800,0.1428571428571428,0.9672897151061228,0.3271028022098,0.6617862371888726,0.3674963396778916,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,530,8,Balanced All-Rounder
dedenne,electric,fairy,67,58,57,81,67,101,,139,157.5,0.7650073206442167,-0.1654676258992805,3819,4489,0.0806451612903225,0.882539676936256,0.6412698371982868,0.1346998535871156,0.0761346998535871,1.0,0.5,2.0,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,431,8,Balanced All-Rounder
delcatty,normal,,70,65,65,55,55,90,,120,155.0,0.5966325036603221,0.0833333333333333,4550,3850,-0.0833333333333333,0.7741935433922997,0.5806451575442249,0.0636896046852123,0.1742313323572474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,400,3,Balanced All-Rounder
delibird,ice,flying,45,55,45,65,45,75,,120,112.5,0.4150805270863836,-0.0833333333333333,2025,2025,0.0,1.0666666571851853,0.6666666607407408,0.0087847730600292,0.0087847730600292,1.0,0.5,0.5,4.0,0.5,0.5,2.0,1.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,330,2,Defensive Tank
delphox,fire,psychic,75,69,72,114,100,104,,183,209.5,0.7796486090775988,-0.2459016393442623,5400,7500,0.1627906976744186,0.8735083490524661,0.4964200453631501,0.6127379209370425,0.3118594436310395,1.0,0.5,0.5,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,1.0,1.0,1.0,534,0,Fast Attacker
dewgong,water,ice,90,70,80,70,95,70,,140,220.0,0.3623718887262079,0.0,7200,8550,0.0857142857142857,0.6363636334710744,0.3181818167355372,0.7379209370424598,0.5541727672035139,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,475,5,Balanced All-Rounder
dhelmise,ghost,grass,70,131,100,86,90,40,,217,225.0,0.0951683748169839,0.2073732718894009,7000,6300,-0.0526315789473684,0.9644444401580248,0.1777777769876543,0.4465592972181552,0.5212298682284041,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,517,8,Balanced All-Rounder
dialga,steel,dragon,100,120,120,150,100,90,,270,270.0,0.5966325036603221,-0.1111111111111111,12000,10000,-0.0909090909090909,0.9999999962962964,0.3333333320987654,0.8587115666178624,0.9297218155197656,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,2.0,680,2,Balanced All-Rounder
diancie,rock,fairy,50,100,150,100,150,50,,200,325.0,0.1756954612005856,0.0,7500,7500,0.0,0.6153846134911243,0.153846153372781,0.6127379209370425,0.5856515373352855,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.25,1.0,600,4,Defensive Tank
diggersby,normal,ground,85,56,77,50,77,78,,106,196.5,0.4436310395314787,0.0566037735849056,6545,6545,0.0,0.5394402008170982,0.3969465628654119,0.4919472913616398,0.4560761346998536,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,423,0,Balanced All-Rounder
ditto,normal,,48,48,48,48,48,48,,96,120.0,0.1551976573938506,0.0,2304,2304,0.0,0.7999999933333334,0.3999999966666667,0.0124450951683748,0.013909224011713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,288,3,Balanced All-Rounder
dodrio,normal,flying,60,110,70,60,60,110,,170,160.0,0.8448023426061494,0.2941176470588235,4200,3600,-0.0769230769230769,1.062499993359375,0.687499995703125,0.0534407027818448,0.1354319180087847,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,470,3,Fast Attacker
dondozo,water,,150,100,115,65,65,35,,165,255.0,0.0695461200585651,0.2121212121212121,17250,9750,-0.2777777777777778,0.6470588209919262,0.1372549014225298,0.8272327964860908,0.9882869692532944,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,530,10,Defensive Tank
donphan,ground,,90,120,120,60,60,50,,180,225.0,0.1756954612005856,0.3333333333333333,10800,5400,-0.3333333333333333,0.7999999964444444,0.2222222212345679,0.3162518301610542,0.8850658857979502,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,500,1,Balanced All-Rounder
dracovish,water,dragon,90,90,100,70,80,75,,160,225.0,0.4150805270863836,0.125,9000,7200,-0.1111111111111111,0.7111111079506173,0.3333333318518519,0.5849194729136163,0.7598828696925329,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,505,10,Balanced All-Rounder
dracozolt,electric,dragon,90,100,90,80,70,75,,180,205.0,0.4150805270863836,0.1111111111111111,8100,6300,-0.125,0.8780487762046402,0.3658536567519334,0.4465592972181552,0.6896046852122987,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,505,8,Balanced All-Rounder
dragalge,poison,dragon,65,75,90,97,123,44,,172,245.5,0.116398243045388,-0.127906976744186,5850,7995,0.1549295774647887,0.7006109951095275,0.1792260685163907,0.677891654465593,0.3674963396778916,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,494,4,Fast Attacker
dragapult,dragon,ghost,88,120,75,100,75,142,,220,194.0,0.9824304538799414,0.0909090909090909,6600,6600,0.0,1.134020612711234,0.7319587591136146,0.4985358711566618,0.4707174231332357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,600,2,Speed Sweeper
dragonite,dragon,flying,91,134,95,100,100,80,,234,240.5,0.4721815519765739,0.1452991452991453,8645,9100,0.0256410256410256,0.9729729689273472,0.3326403312572127,0.7913616398243045,0.7364568081991215,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.25,1.0,600,2,Physical Attacker
drampa,normal,dragon,78,60,85,135,91,36,,195,215.0,0.0790629575402635,-0.3846153846153846,6630,7098,0.034090909090909,0.90697673996755,0.1674418596863169,0.5505124450951684,0.4773060029282577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.25,1.0,485,2,Defensive Tank
drapion,poison,dark,70,90,110,60,75,95,,150,220.0,0.6654465592972182,0.2,7700,5250,-0.1891891891891892,0.6818181787190083,0.4318181798553719,0.2767203513909224,0.6207906295754027,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,500,3,Balanced All-Rounder
drednaw,water,rock,90,115,90,48,68,74,,163,203.0,0.4004392386530014,0.4110429447852761,8100,6120,-0.1392405063291139,0.8029556610691839,0.3645320179087092,0.4202049780380673,0.6896046852122987,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,485,9,Physical Attacker
drifblim,ghost,flying,150,80,44,90,54,80,,170,173.0,0.4721815519765739,-0.0588235294117647,6600,8100,0.1020408163265306,0.9826589538574628,0.4624277429917471,0.6998535871156661,0.4707174231332357,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.5,0.5,1.0,498,3,Balanced All-Rounder
druddigon,dragon,,77,120,90,60,90,48,,180,218.5,0.1551976573938506,0.3333333333333333,6930,6930,0.0,0.8237986232320429,0.2196796328618781,0.5387994143484627,0.513909224011713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,485,2,Defensive Tank
dubwool,normal,,72,80,100,60,90,88,,140,226.0,0.5695461200585652,0.1428571428571428,7200,6480,-0.0526315789473684,0.6194690238076592,0.3893805292505286,0.4875549048316251,0.5541727672035139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,490,3,Balanced All-Rounder
dugtrio,ground,,35,100,50,50,70,120,,150,137.5,0.9055636896046853,0.3333333333333333,1750,2450,0.1666666666666666,1.0909090829752066,0.8727272663801654,0.0161054172767203,0.0051244509516837,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,425,1,Physical Attacker
durant,bug,steel,58,109,112,48,48,109,,157,189.0,0.8257686676427526,0.3885350318471338,6496,2784,-0.4,0.830687826292657,0.5767195736681504,0.0263543191800878,0.4494875549048316,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0,484,5,Physical Attacker
dusknoir,ghost,,45,100,135,65,135,45,,165,292.5,0.1332357247437774,0.2121212121212121,6075,6075,0.0,0.5641025621740083,0.1538461533201841,0.4128843338213763,0.4011713030746706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,525,3,Defensive Tank
dustox,bug,poison,60,50,70,50,90,65,,100,190.0,0.3008784773060029,0.0,4200,5400,0.125,0.5263157867036011,0.3421052613573407,0.3162518301610542,0.1354319180087847,1.0,0.5,1.0,4.0,1.0,1.0,0.5,0.25,0.5,0.5,2.0,1.0,0.5,0.25,1.0,2.0,0.5,1.0,385,3,Balanced All-Rounder
eelektross,electric,,85,115,80,105,80,50,,220,202.5,0.1756954612005856,0.0454545454545454,6800,6800,0.0,1.086419747721384,0.2469135790275872,0.5314787701317716,0.5043923865300146,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,515,8,Balanced All-Rounder
eldegoss,grass,,60,50,90,80,120,60,,130,240.0,0.2532942898975109,-0.2307692307692307,5400,7200,0.1428571428571428,0.5416666644097222,0.2499999989583333,0.5849194729136163,0.3118594436310395,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,460,8,Balanced All-Rounder
electivire,electric,,75,123,67,95,85,95,,218,189.5,0.6654465592972182,0.128440366972477,5025,6375,0.1184210526315789,1.150395772293426,0.5013192585682361,0.4685212298682284,0.2430453879941435,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,540,8,Physical Attacker
electrode,electric,,60,50,70,80,80,150,,130,180.0,0.9912152269399708,-0.2307692307692307,4200,4800,0.0666666666666666,0.7222222182098765,0.8333333287037037,0.1881405563689604,0.1354319180087847,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,490,8,Balanced All-Rounder
emboar,fire,fighting,110,123,65,100,65,65,,223,185.0,0.3008784773060029,0.1031390134529148,7150,7150,0.0,1.2054053988897009,0.3513513494521548,0.5746705710102489,0.541727672035139,2.0,0.5,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,2.0,0.5,528,6,Balanced All-Rounder
emolga,electric,flying,55,75,60,75,60,103,,150,147.5,0.7752562225475842,0.0,3300,3300,0.0,1.0169491456478024,0.6983050800114909,0.041727672035139,0.0512445095168374,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,428,8,Balanced All-Rounder
empoleon,water,steel,84,86,88,111,101,60,,197,231.0,0.2532942898975109,-0.1269035532994923,7392,8484,0.0687830687830687,0.852813849122018,0.259740258615843,0.7306002928257687,0.5710102489019033,1.0,1.0,0.25,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,1.0,2.0,530,5,Balanced All-Rounder
entei,fire,,115,115,85,90,75,100,,205,217.5,0.7379209370424598,0.1219512195121951,9775,8625,-0.0625,0.9425287312987184,0.4597701128286431,0.7437774524158126,0.8067349926793558,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,580,6,Fast Attacker
escavalier,bug,steel,70,135,105,60,105,20,,195,245.0,0.0102489019033674,0.3846153846153846,7350,7350,0.0,0.7959183640982924,0.0816326527280299,0.5995607613469985,0.5695461200585652,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0,495,5,Balanced All-Rounder
espathra,psychic,,95,60,60,101,60,105,,161,167.5,0.7920937042459737,-0.2546583850931677,5700,5700,0.0,0.9611940241122744,0.6268656678993094,0.3557833089311859,0.3506588579795022,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,481,0,Balanced All-Rounder
espeon,psychic,,65,65,60,130,95,110,,195,187.5,0.8448023426061494,-0.3333333333333333,3900,6175,0.2258064516129032,1.0399999944533334,0.5866666635377779,0.4282576866764275,0.0937042459736456,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,525,0,Fast Attacker
eternatus,poison,dragon,140,85,95,145,95,130,,230,260.0,0.9487554904831624,-0.2608695652173913,13300,13300,0.0,0.8846153812130177,0.4999999980769231,0.9751098096632504,0.9604685212298684,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,690,2,Speed Sweeper
excadrill,ground,steel,110,135,60,50,65,88,,185,180.0,0.5695461200585652,0.4594594594594595,6600,7150,0.04,1.027777772067901,0.4888888861728395,0.5746705710102489,0.4707174231332357,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,508,0,Physical Attacker
